"loss.id","year","1","2","3","4","5","6","7","8","9","10","11","12","loss","reported"
38,1,0.665465885782563,0.740929111828486,0.79099229880124,0.920635656833959,1.09875872557898,1.21912198410895,1.11938216762546,1.05271702481619,1.03452942827799,1,1,1,1040566.48351287,TRUE
39,1,0.637500603481801,0.745961234167354,0.822176672863112,0.9383964060218,1.05946825803809,1.12771425259951,1.05892039236839,1.01711385552032,1.00707298580724,1,1,1,540631.462088933,FALSE
40,1,0.629986711496793,0.794094677266516,0.865271738431207,0.963306483941157,1.02546860651826,1.06730566762443,1.01756096836494,1.00586981088821,1.00332404110688,1,1,1,556327.361483766,FALSE
41,1,0.584337980988605,0.726378452564091,0.833036732736255,0.935147615929903,1.09281612707279,1.23551390860212,1.09146622872291,1.02719070802943,1.01196086944287,1,1,1,546481.504842137,FALSE
42,1,0.411467469587853,0.653502633682893,0.7406090557257,0.955893757648809,1.01544032974558,1.02833310051581,1.01487641469592,1.0040539994438,1.00193407653968,1,1,1,555960.041866083,FALSE
43,1,0.638980112910536,0.783236223158576,0.814867047659357,0.965475680229035,1.03371685224347,1.06433073635433,1.03026025607224,1.01304241227994,1.00818131277772,1,1,1,592225.868740592,FALSE
44,1,0.543128574676925,0.72050955770682,0.81449249015386,0.9858969758985,1.00653135694597,1.01357167244281,1.00790607092907,1.00199849839708,1.00097478473269,1,1,1,758638.428756354,TRUE
45,1,0.54499460573809,0.748512597428439,0.831059938620677,0.965506846949329,1.02669292879023,1.04844500942305,1.02319512085727,1.00824782140761,1.00294637832581,1,1,1,760188.852422756,TRUE
46,1,0.545154738474218,0.699114828953935,0.771600986900412,0.91961120330541,1.06605414981757,1.13929238600026,1.05332682361292,1.02414513144287,1.0193606663697,1,1,1,466518.271107901,FALSE
47,1,0.673495381964144,0.830023962286833,0.890841096753468,0.974823650184918,1.02900468952609,1.06463527749588,1.02720878573499,1.00793733347008,1.00421269127387,1,1,1,853877.721703221,TRUE
48,1,0.261920122412451,0.611236543018514,0.733175608887754,0.936104208067149,1.06340994245892,1.11198883991132,1.0563849118848,1.02650866553308,1.01683363483453,1,1,1,665930.491197343,FALSE
49,1,0.401385687873485,0.547810454978691,0.677922744451086,0.786944142623665,1.07576029597532,1.1455789180508,1.06639488741995,1.01103674503592,1.0053976408192,1,1,1,620322.60657488,FALSE
50,1,0.600548014660615,0.773372082372416,0.85319633627562,0.978972529396453,1.02248953541496,1.04047064046667,1.02582742720377,1.01000405209992,1.00636914429093,1,1,1,792558.911985143,TRUE
51,1,0.657304497324374,0.838572809332871,0.868393045931868,0.994944023567434,1.00141461639021,1.00274576729249,1.00123565905948,1.00067278077484,1.00031212506662,1,1,1,784012.993848917,TRUE
52,1,0.401611565293978,0.57071023819209,0.661529527969159,0.91705602533679,1.06632816187471,1.13012773415576,1.0756586972605,1.03951980003626,1.02386711827864,1,1,1,489421.630877075,FALSE
53,1,0.475109004253761,0.707526803850167,0.832497962649649,0.913203372835626,1.09064783494397,1.2005996686188,1.06807314132384,1.02495669108451,1.00849075895852,1,1,1,549141.519618098,FALSE
54,1,0.531632504358352,0.681618946366867,0.748982060126366,0.992567845471726,1.00401498284073,1.00746964352499,1.00428264560394,1.0016751312093,1.00064338275544,1,1,1,776861.172891555,TRUE
55,1,0.369845758928361,0.650044138404516,0.798502830352023,0.955606137544744,1.04004205055023,1.08757023387584,1.07462052699102,1.01088664329874,1.00440006211335,1,1,1,452408.252542012,FALSE
56,2,0.324389621035462,0.726981258380587,0.844434650417951,0.980102537729335,1.01104087981461,1.02155569874874,1.0077194148703,1.00197770040788,1.00069958590225,1,1,NA,653456.979574649,FALSE
57,2,0.86946550591023,0.920629475288346,0.949157998817181,0.971048296878401,1.01784531346301,1.03858088743077,1.02403434236568,1.01173599133731,1.00451778306184,1,1,NA,518520.011044138,FALSE
58,2,0.428350508855779,0.737935294394573,0.831744700091033,0.924265708052534,1.06509222121856,1.13496635067804,1.05332439047657,1.01111284366858,1.00620051377055,1,1,NA,527823.297237329,FALSE
59,2,0.675178790683783,0.825126528044849,0.890526974110876,0.95363129393696,1.05285764107813,1.12026848488028,1.05373263019197,1.0230013809574,1.01144213534345,1,1,NA,544528.183614116,FALSE
60,2,0.416907905131868,0.628872442609689,0.780515085959257,0.928232872846304,1.0833308569985,1.14160782836386,1.0897168877415,1.01315831334693,1.00549086320332,1,1,NA,646228.388434788,FALSE
61,2,0.470751277939101,0.693032765236178,0.771151379724023,0.911007181274049,1.13285388035376,1.20900080583196,1.10963310469665,1.0628173274556,1.02332440393894,1,1,NA,504919.829147443,FALSE
62,2,0.412451094948009,0.741610950758634,0.820470750915986,0.951997712005162,1.01925530673515,1.03624449974127,1.01608330596028,1.0054653937221,1.00226379770458,1,1,NA,506297.66469768,FALSE
63,2,0.416652633487053,0.594238704076282,0.718206566957425,0.881824459586182,1.00753387120317,1.01597639600272,1.0050579257981,1.00374783606111,1.00182639326324,1,1,NA,606852.140155661,FALSE
64,2,0.454436141899983,0.707859992971158,0.797194520691037,0.937138208745825,1.0828335280733,1.18042267669276,1.09595132458652,1.05616916606067,1.02973878058106,1,1,NA,732124.827501636,TRUE
65,2,0.442642282571551,0.633849582670492,0.764180253053536,0.930394180146436,1.04314921416249,1.10037638614991,1.03993397552391,1.0146549785192,1.00424065065137,1,1,NA,692895.014273156,TRUE
66,2,0.268449435251058,0.576285760427563,0.71615231721009,1.01996903069024,0.981667017621292,0.973927259634034,0.989774333638587,0.995884169787809,0.99730903036724,1,1,NA,898051.924753637,TRUE
67,2,0.547077483155472,0.734284663422392,0.803941572605409,0.976823958892979,1.02873657049707,1.06088075406612,1.04593491322204,1.00938136613466,1.00132467250403,1,1,NA,863968.231280886,TRUE
68,2,0.666856339584471,0.836764604779244,0.884918102642975,0.949609933125514,1.10096042088193,1.15161184302806,1.10560134253654,1.07687367117937,1.04100205995945,1,1,NA,1091029.80895086,TRUE
69,2,0.49663263236536,0.654799378945967,0.76381169561844,0.886485186967022,1.08615566487546,1.15957532463504,1.13814368025823,1.05550308276508,1.03018448871604,1,1,NA,693801.077044068,TRUE
70,2,0.681503781644005,0.7980553015823,0.886354386779465,0.958331897448513,1.04339683007732,1.08815011852744,1.05169445177254,1.02769833138505,1.01485868476443,1,1,NA,779199.118851019,TRUE
71,2,0.480208461068183,0.650769158752717,0.705480795679779,0.93593901385057,1.08261571984026,1.19815555672847,1.08062967435739,1.02313826503028,1.01304309680102,1,1,NA,635709.985002932,TRUE
72,2,0.583509696419934,0.719670875049594,0.828642314641356,0.9543562806449,1.05400791783205,1.116054155276,1.04219125097417,1.01208869657704,1.00577810220182,1,1,NA,674401.394322892,TRUE
73,2,0.683532023048018,0.837809028180568,0.885467175110189,1.00514485691578,0.994875331583154,0.991800076994068,0.995202514480714,0.998659562824165,0.998890663521816,1,1,NA,583614.563603063,FALSE
74,2,0.631560423132051,0.742413915322181,0.8522101005823,0.929126314942843,1.1298602787127,1.25082882694427,1.13104513211594,1.05067785385276,1.03210918523213,1,1,NA,701117.213978715,TRUE
75,2,0.529786671918503,0.692407219842893,0.784964522469075,0.935310617249196,1.07791266887087,1.17123633514614,1.070956424221,1.04358761524727,1.0304224091205,1,1,NA,676576.006123206,TRUE
76,2,0.443455386974914,0.689512544009547,0.812487633306494,0.951541105142523,1.04426815522295,1.09012480792926,1.03954486108964,1.01779375245598,1.0085014230021,1,1,NA,821133.147165683,TRUE
77,2,0.39930936707505,0.66584718728174,0.836067274534185,0.974284982650646,1.02061811516877,1.03786433679167,1.02619541377603,1.01515292347368,1.00806727313615,1,1,NA,772087.505245552,TRUE
78,2,0.74576779450632,0.859239141023647,0.912359360264918,0.96964791843248,1.03037324501865,1.05819884107753,1.03726692115762,1.01490544108273,1.00659125175094,1,1,NA,813689.097463262,TRUE
79,2,0.588671063872359,0.753639120548621,0.847375548510933,0.908268606644507,1.07004179239043,1.11810866295854,1.07076571268792,1.04476879104853,1.0325389175093,1,1,NA,620170.771810464,FALSE
80,2,0.454775933401881,0.65242929569857,0.771458610953403,0.904170959044776,1.14303288480923,1.20313093968135,1.09835586203965,1.05442814325479,1.01667577398671,1,1,NA,650718.877118332,TRUE
81,2,0.229807094814282,0.4640031438534,0.708178330764474,0.952812247321166,1.02016021184942,1.03479352223703,1.01051135833551,1.00458824492987,1.00195490657726,1,1,NA,763410.957518648,TRUE
82,2,0.621765670904362,0.737565546762175,0.820120277814402,0.942770610575666,0.976988203153556,0.950438449548594,0.971023023102001,0.990871147167692,0.996574651947161,1,1,NA,765788.702605842,TRUE
83,2,0.607108269613975,0.679627490371149,0.757274677037554,0.93761439972917,1.02159187864202,1.04257999811084,1.02110128321408,1.00227867344169,1.00126052580346,1,1,NA,873640.926709233,TRUE
84,2,0.360986531142827,0.59190603614075,0.740992376523015,1.03161924095401,0.969105832023741,0.931820233910103,0.963156605255964,0.970066059975658,0.995348829372473,1,1,NA,1009340.24844739,TRUE
85,2,0.439212108325457,0.612968839035745,0.727860385872191,0.90854982679921,1.00955299501605,1.01604065704228,1.01039375835471,1.00055805738003,1.0002589248401,1,1,NA,562801.222375298,FALSE
86,2,0.557967123266407,0.790327431893447,0.867236540321376,0.923929108061046,1.04652270320778,1.09115297407596,1.03622227443906,1.01919305596524,1.00893926338732,1,1,NA,730092.860159492,TRUE
87,2,0.253300944998404,0.555504709200136,0.701744400906511,0.932995054076597,1.0896898495284,1.15616453658894,1.10385625611082,1.04348490336386,1.02232596215217,1,1,NA,582907.468816228,FALSE
88,2,0.465869643953818,0.684144501899962,0.801390472614288,0.948018953906567,1.0620032879107,1.14005042057062,1.07137324775188,1.04952491379518,1.03118587577496,1,1,NA,745220.772134209,TRUE
89,2,0.341853479999467,0.572864265029945,0.640646307765987,0.878918835306139,1.06314209952638,1.10780513139937,1.04413361685339,1.0123840786974,1.00588062297626,1,1,NA,748279.203957056,TRUE
90,2,0.515716798493794,0.690590298375372,0.800725874737609,0.856899430843913,1.16606613777406,1.3249237321784,1.17238289907168,1.12064629355994,1.06810601446391,1,1,NA,551777.693932838,FALSE
91,2,0.518318867099826,0.724269118484372,0.801047903478954,0.93818952529551,1.15137401442389,1.25611904618819,1.14408976426982,1.08148338186648,1.04196164187393,1,1,NA,733276.83903369,TRUE
92,2,0.597835678602521,0.823092249730774,0.898784189481334,0.997530042868067,1.00295420612688,1.00438643106434,1.00176732646563,1.00048038990401,1.00026184943326,1,1,NA,467958.001801014,FALSE
93,2,0.486195800106007,0.66698634561878,0.765694844310988,0.968426531715229,1.04868896678012,1.1002254098325,1.03955011199219,1.01392592205778,1.00743112943782,1,1,NA,547667.592726041,FALSE
94,2,0.519900761022722,0.581726363419956,0.732075181233161,0.854466206328806,1.01016129837907,1.02258648038308,1.01300047219177,1.00551197826782,1.00222524788225,1,1,NA,610773.57505672,FALSE
95,2,0.425233632174111,0.684793631882284,0.774209495527277,0.963989812880311,1.03495147534323,1.06758681354582,1.03562682803204,1.01608654671275,1.00868386036493,1,1,NA,635316.048963414,FALSE
96,2,0.407263745593314,0.695855642738814,0.831227731196584,1.03078324788713,0.977247995040917,0.958519737887669,0.981047278577197,0.9909408666796,0.995290949275887,1,1,NA,1126239.67590714,TRUE
97,2,0.461415434182669,0.806593229155055,0.878390687257609,0.951039878576592,1.03296125693865,1.05892379732686,1.01896127304386,1.0071930972729,1.00284039711201,1,1,NA,513238.298688374,FALSE
98,2,0.442004778650269,0.709428697000848,0.777804312384775,0.99709055925756,1.00335100623499,1.00554675671063,1.00198099540442,1.0013696199239,1.000645180128,1,1,NA,768899.006494319,TRUE
99,2,0.621131148479609,0.736596095008044,0.856338357751883,0.97353844543584,1.0217262942394,1.04394206927599,1.01629283571796,1.0033293674633,1.00156619430371,1,1,NA,518440.619768204,FALSE
100,2,0.568537035933496,0.749889051454457,0.834878210299198,0.934682972752163,1.07537014973171,1.147619929558,1.09409167823741,1.04618632452549,1.03326434193582,1,1,NA,796132.692363983,TRUE
101,2,0.72948406786186,0.871118383374425,0.901043298160121,0.968166499636983,1.03996195161587,1.07509619416181,1.03223095347969,1.01415604177916,1.00726067458257,1,1,NA,532291.327107465,FALSE
102,2,0.400017856904822,0.730272618173742,0.812418204991709,0.92362107883599,1.01457125645515,1.03302826219575,1.01312413331869,1.00653229237483,1.00206130354463,1,1,NA,773743.744061283,TRUE
103,2,0.561297615363044,0.69567085779503,0.79743180855141,0.957792275990964,1.0415413216399,1.07659300197987,1.04494990140748,1.02337020676379,1.01733491128935,1,1,NA,789453.433463994,TRUE
104,2,0.52146722484174,0.788787904821539,0.875348387430959,0.979705029009522,1.03820075808518,1.08931953680505,1.0369037770149,1.01252803370722,1.00685073302264,1,1,NA,688387.043262581,FALSE
105,2,0.647692875565805,0.839606447041407,0.888820307924669,0.991456066021674,1.00176682249112,1.00352811760094,1.00133852776702,1.00035208388985,1.00022128352094,1,1,NA,727030.76190654,FALSE
106,2,0.405402559997847,0.731087506151183,0.82560888188917,1.00477513776819,0.993812582304463,0.988345931207654,0.992297351312078,0.996388523616678,0.997907050115401,1,1,NA,571941.590303102,FALSE
107,3,0.40241498932782,0.68669745657334,0.773809851935651,0.96628556285362,1.05048608901672,1.11257207376393,1.05938840568172,1.03530677344397,1.02078697103169,1,NA,NA,682840.751907089,TRUE
108,3,0.335224732191171,0.666653855433469,0.76898063364629,0.980503076274102,1.02903836706572,1.04441829292271,1.01488050384642,1.00574715396186,1.00321350906783,1,NA,NA,909237.084287474,TRUE
109,3,0.738704911909785,0.820909298303752,0.899451566268581,0.937127605540123,1.08460974214959,1.19642427654492,1.0777031678839,1.03646561233669,1.02565558589672,1,NA,NA,620864.554213256,FALSE
110,3,0.616416735583448,0.749634379156172,0.807194945359737,0.950287681035686,1.03565966202841,1.07401123003685,1.03233167181613,1.01220769992837,1.00450988703747,1,NA,NA,1079160.08626722,TRUE
111,3,0.587038399433672,0.756087437299405,0.814356563836923,0.940228074733093,1.08135084579886,1.16141037197778,1.07700817831017,1.03684177514876,1.01688402199003,1,NA,NA,1099213.17904348,TRUE
112,3,0.503450267923564,0.670332599267269,0.781355923739278,0.960869588382364,1.0676141343653,1.13995512786358,1.03020588853363,1.01212970873231,1.00573535076181,1,NA,NA,662027.627222264,TRUE
113,3,0.50840615834764,0.703457665600174,0.819947892832206,0.935453431813347,1.07583854533874,1.1546007767743,1.09078561197352,1.05308092113028,1.03761222243884,1,NA,NA,915653.136398731,TRUE
114,3,0.716288486163833,0.812080882827312,0.873041293420849,1.0091694567718,0.987096394221902,0.972728075031181,0.980787400940309,0.990338687107448,0.996155348505826,1,NA,NA,1184078.3819698,TRUE
115,3,0.379907105532178,0.803802454419432,0.85971003367389,0.979709566549602,1.01890460800254,1.03755796751472,1.01199190496338,1.00341015298804,1.0012216996502,1,NA,NA,643557.064232266,FALSE
116,3,0.334139123865713,0.646114263037905,0.776842986836741,0.907748425081582,1.02007958864912,1.04166403188361,1.01220355619607,1.00792363808862,1.00287596713183,1,NA,NA,667347.728335937,FALSE
117,3,0.446284600016856,0.7367051757463,0.833778260484143,0.936799848196445,1.02046739361652,1.04830307913414,1.02978073471678,1.01638868958453,1.00812904450594,1,NA,NA,596220.481359833,FALSE
118,3,0.711718942172369,0.867572934256243,0.916719767414441,0.997966916944126,1.00339222845059,1.00461899001938,1.00244623938461,1.00058070998271,1.00027297317231,1,NA,NA,801964.585044872,TRUE
119,3,0.534624658488239,0.709682539260166,0.805088114691714,0.945315463696591,1.00350169405993,1.00576983518976,1.00254276395281,1.00183218548914,1.0007666651554,1,NA,NA,1280919.08648689,TRUE
120,3,0.620197296661974,0.795183127904798,0.835749371991459,0.938903189882546,1.03578248538114,1.08011735597818,1.02737846946177,1.00016175565686,1.00006112217585,1,NA,NA,723752.753945522,TRUE
121,3,0.439484183353534,0.603412759701675,0.771023241913898,0.929887398295721,1.04970578207006,1.10227605370713,1.05640117738696,1.02319728337486,1.00895156824495,1,NA,NA,738199.193340067,TRUE
122,3,0.777126707089204,0.869744411804066,0.917581066578474,0.969498202361804,1.03168240818754,1.07042768829458,1.04621422974769,1.01037080932638,1.0065102083008,1,NA,NA,1036886.72504052,TRUE
123,3,0.667270787035184,0.790124778067801,0.871301500087012,1.02269641471115,0.961121773454271,0.922564529840564,0.954416258528201,0.973680851081261,0.983585892216979,1,NA,NA,824889.332895858,TRUE
124,3,0.792320602301406,0.859020895067231,0.897119139421082,0.968501373074218,1.02203916120329,1.04292414734953,1.02030198415627,1.00941156161487,1.00423514626835,1,NA,NA,649029.199719633,FALSE
125,3,0.599116900733513,0.708482520105307,0.802941482513915,0.914671745487645,1.0286731036637,1.05948770446969,1.0409495635996,1.01371618952639,1.00520599527295,1,NA,NA,606284.417884454,FALSE
126,3,0.690511683264655,0.795233945002488,0.863500638243862,0.955910965192545,1.04957684391118,1.09617392209753,1.06172070621413,1.02740695077999,1.01484587708038,1,NA,NA,728458.493605867,TRUE
127,3,0.632390521500656,0.847819339228522,0.899168284404407,0.967094035928833,1.02217035219013,1.05058252539206,1.01021265198334,1.00477271918137,1.00175923455396,1,NA,NA,501220.012444117,FALSE
128,3,0.446180532406008,0.726651572482167,0.806789745023615,1.00161176261968,0.998985087372576,0.998192066713252,0.999249159572245,0.999666352839418,0.999851321770405,1,NA,NA,777910.457221348,TRUE
129,3,0.571254839819085,0.793046980457046,0.863377700701569,0.990293560037656,1.01140354315275,1.02184879960071,1.01100897415669,1.00705287409715,1.00346149694585,1,NA,NA,875905.834810044,TRUE
130,3,0.34482541321599,0.635871694560492,0.741339431072805,1.02875555793842,0.99640768954901,0.992365277049319,0.996593622099932,0.998708832823642,0.999199368384999,1,NA,NA,758413.990209097,TRUE
131,3,0.533267178482329,0.758029899234767,0.851857523690057,0.935088359638547,1.06689413252162,1.15426675459237,1.10267382754559,1.04176055382751,1.02136504620469,1,NA,NA,993410.000258909,TRUE
132,3,0.605393862382968,0.671058175022134,0.82816752553752,0.971215860298991,1.02904656663032,1.05869068655727,1.02390459325353,1.00675782928942,1.0019636573716,1,NA,NA,794362.444089208,TRUE
133,3,0.505586854417104,0.711467918545692,0.832118441294337,0.940337883624677,1.13190568931264,1.16188551752216,1.05982012590235,1.01900716002054,1.00734469115088,1,NA,NA,615327.010179582,FALSE
134,3,0.320758350298277,0.542657278908745,0.708582411235262,1.00960669979102,0.98167843554734,0.962046138200554,0.984449685018896,0.994289384149925,0.996821314193656,1,NA,NA,762745.364882107,TRUE
135,3,0.467240491670176,0.692037475571458,0.770833537137299,0.9249921277995,1.06804242549746,1.12086278960196,1.08371418840253,1.04205361412888,1.02605339596955,1,NA,NA,658305.338428925,FALSE
136,3,0.635373632608123,0.772405734371978,0.825814322195491,0.96204679529562,1.05507678227558,1.09071582803509,1.04525363142419,1.022123005414,1.01585143543914,1,NA,NA,1314684.40118376,TRUE
137,3,0.65678128259914,0.792353706236244,0.876378426523012,0.938900832529337,1.04696764677271,1.09022498508343,1.02578390434718,1.00543646188492,1.00198186473731,1,NA,NA,688252.849031148,TRUE
138,3,0.339044444784347,0.567933629396054,0.68860292695719,0.998074702701933,1.00071728116136,1.00148712329022,1.00086722711605,1.00033746231952,1.00015791276242,1,NA,NA,814175.170832584,TRUE
139,3,0.445170831184151,0.610788002278503,0.740860177513329,0.925291301137387,1.07990338521052,1.17576071673792,1.13180795193608,1.04256010347011,1.02008328486971,1,NA,NA,665498.938327703,TRUE
140,3,0.573549366736686,0.672657796315661,0.791169143825402,1.00132092766826,0.997492622259887,0.995789943625665,0.998239228580743,0.99940307178762,0.999688692662639,1,NA,NA,865262.580330897,TRUE
141,3,0.433889224345241,0.594075242499317,0.712631919824659,0.947773386215746,1.04849034902535,1.07907148615881,1.05110047082674,1.01585471089793,1.00359672653082,1,NA,NA,729222.656311312,TRUE
142,3,0.473398798610395,0.707936171478018,0.783626829303655,1.0133219742842,0.987273124307797,0.973779882892388,0.993223028449417,0.997531664579099,0.998529105038235,1,NA,NA,1061842.12458254,TRUE
143,3,0.604424320265087,0.787802640327102,0.822438677207404,0.992767974222215,1.00387013054402,1.00697196332298,1.00329102937915,1.00202505898122,1.00118357436028,1,NA,NA,854029.30472585,TRUE
144,3,0.360034656668074,0.610802035416415,0.789624112689688,0.9832325368021,1.02467118888341,1.04994339556825,1.04025079810873,1.01294392178812,1.00947672725602,1,NA,NA,836357.276380203,TRUE
145,3,0.600829002706057,0.746830198628299,0.836898481625077,0.956354497152336,1.064358391513,1.1504186659849,1.05992358304143,1.01325311635899,1.00529822970203,1,NA,NA,1075339.39628143,TRUE
146,3,0.313543542410353,0.519972638214544,0.644100078566575,0.934683343746507,1.05354869481713,1.10455515931588,1.06420046792511,1.02801011775193,1.00643037638036,1,NA,NA,879288.92118195,TRUE
